"lea_state","lea_state_name","ncesleaid","lea_name","schid","school_name","ncessch","jj","title_i_status"
"AL","ALABAMA","0101800","Huntsville City","00624","Academy For Science  Foreign Language","010180000624","No","No"
"AL","ALABAMA","0101800","Huntsville City","00621","Roger B Chaffee Elementary School","010180000621","No","No"
"AL","ALABAMA","0101800","Huntsville City","00620","Academy For Academics  Arts","010180000620","No","No"
"AL","ALABAMA","0101800","Huntsville City","00533","Hampton Cove Elementary","010180000533","No","No"
"AL","ALABAMA","0101860","Jacksonville City","00673","Jacksonville High School","010186000673","No","No"
"AL","ALABAMA","0101890","Jasper City","02434","Jasper Junior High School","010189002434","No","No"
"AL","ALABAMA","0101890","Jasper City","00678","Jasper High School","010189000678","No","No"
"AL","ALABAMA","0101920","Jefferson County","00466","Jefferson County Counseling Learning CenterEast","010192000466","No","No"
"AL","ALABAMA","0101920","Jefferson County","00725","McAdory High School","010192000725","No","No"
"AL","ALABAMA","0101920","Jefferson County","00728","Mortimer Jordan High School","010192000728","No","No"
"AL","ALABAMA","0101920","Jefferson County","00729","Mount Olive Elementary School","010192000729","No","No"
"AL","ALABAMA","0101920","Jefferson County","00732","Oak Grove High School","010192000732","No","No"
"AL","ALABAMA","0101920","Jefferson County","00734","Pinson Valley High School","010192000734","No","No"
"AL","ALABAMA","0101920","Jefferson County","00735","Hueytown Middle School","010192000735","No","No"
"AL","ALABAMA","0101920","Jefferson County","00736","Pleasant Grove Elementary School","010192000736","No","No"
"AL","ALABAMA","0101920","Jefferson County","00737","Pleasant Grove High School","010192000737","No","No"
"AL","ALABAMA","0101920","Jefferson County","00740","Snow Rogers Elementary School","010192000740","No","No"
"AL","ALABAMA","0101920","Jefferson County","00744","Shades Valley High School","010192000744","No","No"
"AL","ALABAMA","0101920","Jefferson County","00750","West Jefferson Elementary School","010192000750","No","No"
"AL","ALABAMA","0101920","Jefferson County","01453","Oak Grove Elementary School","010192001453","No","No"
"AL","ALABAMA","0101920","Jefferson County","01680","William E Burkett MultiHandicapped Center","010192001680","No","No"
"AL","ALABAMA","0101920","Jefferson County","01752","Minor High School","010192001752","No","No"
"AL","ALABAMA","0101920","Jefferson County","02079","North Jefferson Middle School","010192002079","No","No"
"AL","ALABAMA","0101920","Jefferson County","02166","McAdory Middle School","010192002166","No","No"
"AL","ALABAMA","0101920","Jefferson County","02174","Corner Middle School","010192002174","No","No"
"AL","ALABAMA","0101920","Jefferson County","02421","Jefferson County International Baccalaureate School","010192002421","No","No"
"AL","ALABAMA","0101920","Jefferson County","00469","ClayChalkville High School","010192000469","No","No"
"AL","ALABAMA","0101920","Jefferson County","00483","McAdory Elementary School","010192000483","No","No"
"AL","ALABAMA","0101920","Jefferson County","00684","Bagley Elementary School","010192000684","No","No"
"AL","ALABAMA","0101920","Jefferson County","00689","Bragg Middle School","010192000689","No","No"
"AL","ALABAMA","0101920","Jefferson County","00696","Clay Elementary School","010192000696","No","No"
"AL","ALABAMA","0101920","Jefferson County","00697","Concord Elementary School","010192000697","No","No"
"AL","ALABAMA","0101920","Jefferson County","00698","Corner High School","010192000698","No","No"
"AL","ALABAMA","0101920","Jefferson County","00704","Fultondale High School","010192000704","No","No"
"AL","ALABAMA","0101920","Jefferson County","00705","Gardendale Elementary School","010192000705","No","No"
"AL","ALABAMA","0101920","Jefferson County","00706","Gardendale High School","010192000706","No","No"
"AL","ALABAMA","0101920","Jefferson County","00710","Greenwood Elementary School","010192000710","No","No"
"AL","ALABAMA","0101920","Jefferson County","00717","Hueytown High School","010192000717","No","No"
"AL","ALABAMA","0101920","Jefferson County","00720","Bryan Elementary School","010192000720","No","No"
"AL","ALABAMA","0102010","Lauderdale County","00770","Lexington School","010201000770","No","No"
"AL","ALABAMA","0102010","Lauderdale County","00769","Kilby Laboratory School","010201000769","No","No"
"AL","ALABAMA","0102010","Lauderdale County","00764","Brooks High School","010201000764","No","No"
"AL","ALABAMA","0102010","Lauderdale County","00762","Allen Thornton Career Technical Center","010201000762","No","No"
"AL","ALABAMA","0102010","Lauderdale County","01545","Brooks Elementary School","010201001545","No","No"
"AL","ALABAMA","0102040","Lawrence County","02211","Lawrence County Developmental","010204002211","No","No"
"AL","ALABAMA","0102040","Lawrence County","00777","The Judy Jester Learning Center","010204000777","No","No"
"AL","ALABAMA","0102040","Lawrence County","00958","Lawrence County Center Technology","010204000958","No","No"
"AL","ALABAMA","0102070","Lee County","00791","Beulah High School","010207000791","No","No"
"AL","ALABAMA","0102070","Lee County","02197","Smith Station Freshman Center","010207002197","No","No"
"AL","ALABAMA","0102070","Lee County","00790","Beauregard High School","010207000790","No","No"
"AL","ALABAMA","0102070","Lee County","00796","Smiths Station Junior High School","010207000796","No","No"
"AL","ALABAMA","0102070","Lee County","00795","Smiths Station High School","010207000795","No","No"
"AL","ALABAMA","0100011","Leeds City","02096","Leeds High School","010001102096","No","No"
"AL","ALABAMA","0102100","Limestone County","02423","Creekside Primary School","010210002423","No","No"
"AL","ALABAMA","0102100","Limestone County","01454","Creekside Elementary School","010210001454","No","No"
"AL","ALABAMA","0102100","Limestone County","00959","Limestone County Area Vocational Technology","010210000959","No","No"
"AL","ALABAMA","0102100","Limestone County","00800","East Limestone High School","010210000800","No","No"
"AL","ALABAMA","0102100","Limestone County","00797","Ardmore High School","010210000797","No","No"
"AL","ALABAMA","0100008","Madison City","00831","Bob Jones High School","010000800831","No","No"
"AL","ALABAMA","0100008","Madison City","00495","Discovery Middle School","010000800495","No","No"
"AL","ALABAMA","0100008","Madison City","02198","James Clemens High School","010000802198","No","No"
"AL","ALABAMA","0100008","Madison City","01798","Liberty Middle School","010000801798","No","No"
"AL","ALABAMA","0100008","Madison City","02097","Columbia Elementary School","010000802097","No","No"
"AL","ALABAMA","0100008","Madison City","02133","Mill Creek Elementary School","010000802133","No","No"
"AL","ALABAMA","0102220","Madison County","00556","Madison County High School","010222000556","No","No"
"AL","ALABAMA","0102220","Madison County","02178","Riverton Intermediate School","010222002178","No","No"
"AL","ALABAMA","0102220","Madison County","02163","Buckhorn Middle School","010222002163","No","No"
"AL","ALABAMA","0102220","Madison County","02082","Riverton Elementary School","010222002082","No","No"
"AL","ALABAMA","0102220","Madison County","01821","Sparkman Ninth Grade School","010222001821","No","No"
"AL","ALABAMA","0102220","Madison County","01820","Legacy Elementary School","010222001820","No","No"
"AL","ALABAMA","0102220","Madison County","01731","Lynn Fanning Elementary School","010222001731","No","No"
"AL","ALABAMA","0102220","Madison County","01684","Central School","010222001684","No","No"
"AL","ALABAMA","0102220","Madison County","01683","Buckhorn High School","010222001683","No","No"
"AL","ALABAMA","0102220","Madison County","01513","Mt Carmel Elementary School","010222001513","No","No"
"AL","ALABAMA","0102220","Madison County","01433","Endeavor Elementary School","010222001433","No","No"
"AL","ALABAMA","0102220","Madison County","01411","Meridianville Middle School","010222001411","No","No"
"AL","ALABAMA","0102220","Madison County","00848","Sparkman High School","010222000848","No","No"
"AL","ALABAMA","0102220","Madison County","00842","Monrovia Elementary School","010222000842","No","No"
"AL","ALABAMA","0102220","Madison County","00836","Hazel Green High School","010222000836","No","No"
"AL","ALABAMA","0102220","Madison County","00560","Monrovia Middle School","010222000560","No","No"
"AL","ALABAMA","0102310","Marion County","00985","Marion County Alternative School","010231000985","No","No"
"AL","ALABAMA","0102310","Marion County","00862","Brilliant High School","010231000862","No","No"
"AL","ALABAMA","0102310","Marion County","00863","Marion County High School","010231000863","No","No"
"AL","ALABAMA","0102310","Marion County","00866","Hackleburg High School","010231000866","No","No"
"AL","ALABAMA","0102310","Marion County","00868","Hamilton High School","010231000868","No","No"
"AL","ALABAMA","0102310","Marion County","00869","Phillips High School","010231000869","No","No"
"AL","ALABAMA","0102370","Mobile County","00907","W H Council Traditional School","010237000907","No","No"
"AL","ALABAMA","0102370","Mobile County","00572","Allentown Elementary School","010237000572","No","No"
"AL","ALABAMA","0102370","Mobile County","00896","Mary B Austin Elementary School","010237000896","No","No"
"AL","ALABAMA","0102370","Mobile County","00899","Baker High School","010237000899","No","No"
"AL","ALABAMA","0102370","Mobile County","00911","Dauphin Island Elementary School","010237000911","No","No"
"AL","ALABAMA","0102370","Mobile County","00931","ClarkShaw Magnet School","010237000931","No","No"
"AL","ALABAMA","0102370","Mobile County","00934","Mary G Montgomery High School","010237000934","No","No"
"AL","ALABAMA","0102370","Mobile County","00947","Phillips Preparatory Middle School","010237000947","No","No"
"AL","ALABAMA","0102370","Mobile County","01414","Hutchens Elementary School","010237001414","No","No"
"AL","ALABAMA","0102370","Mobile County","01435","Bernice J Causey Middle School","010237001435","No","No"
"AL","ALABAMA","0102370","Mobile County","01560","Semmes Elementary School","010237001560","No","No"
"AL","ALABAMA","0102370","Mobile County","01618","Augusta Evans School","010237001618","No","No"
"AL","ALABAMA","0102370","Mobile County","01686","Continuous Learning Center","010237001686","No","No"
"AL","ALABAMA","0102370","Mobile County","01689","SW Alabama Regional School DeafBlind","010237001689","No","No"
"AL","ALABAMA","0102370","Mobile County","01799","Just 4 Development Laboratory","010237001799","No","No"
"AL","ALABAMA","0102370","Mobile County","02168","Dawes Intermediate School","010237002168","No","No"
"AL","ALABAMA","0102370","Mobile County","02202","Taylor White Elementary School","010237002202","No","No"
"AL","ALABAMA","0102400","Monroe County","01087","C P Carmichael Alternative School","010240001087","No","No"
"AL","ALABAMA","0102430","Montgomery County","02207","McKee PreK Center","010243002207","No","No"
"AL","ALABAMA","0102430","Montgomery County","00504","Booker T Washington Magnet High School","010243000504","No","No"
"AL","ALABAMA","0102430","Montgomery County","00991","Bear Exploration Center","010243000991","No","No"
"AL","ALABAMA","0102430","Montgomery County","01013","Floyd Middle School","010243001013","No","No"
"AL","ALABAMA","0102430","Montgomery County","01014","Forest Avenue Elementary School","010243001014","No","No"
"AL","ALABAMA","0102430","Montgomery County","01027","MacMillan International at McKee","010243001027","No","No"
"AL","ALABAMA","0102430","Montgomery County","01417","Loveless Academic Magnet Program High School","010243001417","No","No"
